id,source,date,feedback_text,cleaned_text,processed_text,lemmatized_tokens,rating,sentiment_label,token_count,word_count,feedback_length
52c2594f-1843-415b-aa16-09da19d8afbd,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I'm so angry with this spa. I paid for a relaxing experience, but instead, I got a stressful and uncomfortable one, wasting my time and money, and I regret spending my money on it.",im so angry with this spa i paid for a relaxing experience but instead i got a stressful and uncomfortable one wasting my time and money and i regret spending my money on it,angry spa paid relaxing experience instead got stressful uncomfortable one wasting time money regret spending money,angry spa paid relaxing experience instead got stressful uncomfortable one wasting time money regret spending money,1,negative,16,34,180
500cfafc-fc04-4d74-a71f-a16ced50174a,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I'm frustrated with this store. They have a poor return policy, and the customer service is terrible, wasting my time and money, and I regret spending my money on it.",im frustrated with this store they have a poor return policy and the customer service is terrible wasting my time and money and i regret spending my money on it,frustrated store poor return policy customer service terrible wasting time money regret spending money,frustrated store poor return policy customer service terrible wasting time money regret spending money,1,negative,14,30,166
eaab88f5-a4cf-4894-bcbd-5c7afd890ce2,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I'm disappointed with this brand. They promised high-quality products, but what I received was subpar, and it's a waste of money, and I regret spending my money on it.",im disappointed with this brand they promised highquality products but what i received was subpar and its a waste of money and i regret spending my money on it,disappointed brand promised highquality product received subpar waste money regret spending money,disappointed brand promised highquality product received subpar waste money regret spending money,1,negative,12,29,167
9bfdc615-3116-49ea-bab2-b5d894c5e5a3,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I can't believe how terrible this product is. It's poorly designed, doesn't meet my needs, and is a complete waste of money, and I regret spending my money on it.",i cant believe how terrible this product is its poorly designed doesnt meet my needs and is a complete waste of money and i regret spending my money on it,cant believe terrible product poorly designed doesnt meet need complete waste money regret spending money,cant believe terrible product poorly designed doesnt meet need complete waste money regret spending money,1,negative,15,30,162
0c943a0c-d9c4-489e-88ff-778fde935740,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I'm so disappointed with this movie. It had so much potential, but it was a complete letdown, wasting my time and money, and I regret spending my money on it.",im so disappointed with this movie it had so much potential but it was a complete letdown wasting my time and money and i regret spending my money on it,disappointed movie much potential complete letdown wasting time money regret spending money,disappointed movie much potential complete letdown wasting time money regret spending money,1,negative,12,30,158
09aa765e-7598-4867-92af-d67eaa0355f4,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I'm frustrated with this event. The organizers didn't plan well, and it was a chaotic and disorganized experience, wasting my time and money, and I regret spending my money on it.",im frustrated with this event the organizers didnt plan well and it was a chaotic and disorganized experience wasting my time and money and i regret spending my money on it,frustrated event organizer didnt plan well chaotic disorganized experience wasting time money regret spending money,frustrated event organizer didnt plan well chaotic disorganized experience wasting time money regret spending money,1,negative,15,31,179
33cfc0c6-179a-4ded-b14d-b535b8df9bca,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The venue for this event was a complete disaster. It was hot, crowded, and the sound system was terrible, making it difficult to enjoy the event, wasting my time and money, and I regret spending my money on it.",the venue for this event was a complete disaster it was hot crowded and the sound system was terrible making it difficult to enjoy the event wasting my time and money and i regret spending my money on it,venue event complete disaster hot crowded sound system terrible making difficult enjoy event wasting time money regret spending money,venue event complete disaster hot crowded sound system terrible making difficult enjoy event wasting time money regret spending money,1,negative,19,39,210
b14ef0df-4a5b-4c87-a96d-f07bcade3b83,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,I am so happy with this product! It works exactly as advertised and has made my life so much easier.,i am so happy with this product it works exactly as advertised and has made my life so much easier,happy product work exactly advertised made life much easier,happy product work exactly advertised made life much easier,5,positive,9,20,100
6a4988a6-6bda-4bfc-ac4b-46ce33771f3a,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,The movie I watched last night was amazing! The storyline was captivating and the acting was top-notch.,the movie i watched last night was amazing the storyline was captivating and the acting was topnotch,movie watched last night amazing storyline captivating acting topnotch,movie watched last night amazing storyline captivating acting topnotch,5,positive,9,17,103
df59d850-744a-4bb4-aacc-85931accaa2f,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,I had a fantastic time at this event. It exceeded all of my expectations and was well worth the price of admission.,i had a fantastic time at this event it exceeded all of my expectations and was well worth the price of admission,fantastic time event exceeded expectation well worth price admission,fantastic time event exceeded expectation well worth price admission,5,positive,9,22,115
f123a02e-76dd-44b9-a0b0-90d6f02775c1,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The venue for the event was beautiful and spacious. The staff was friendly and helpful, making the experience even more enjoyable.",the venue for the event was beautiful and spacious the staff was friendly and helpful making the experience even more enjoyable,venue event beautiful spacious staff friendly helpful making experience even enjoyable,venue event beautiful spacious staff friendly helpful making experience even enjoyable,5,positive,11,21,130
c18a6ec7-f44b-4cd9-8d32-d7a22c9658a5,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This ad is fantastic! It's engaging, informative, and accurately represents the product.",this ad is fantastic its engaging informative and accurately represents the product,fantastic engaging informative accurately represents product,fantastic engaging informative accurately represents product,5,positive,6,12,88
2df0ccf4-1afc-4b69-851e-99babec65073,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am in love with this toy! It's fun, engaging, and provides hours of entertainment.",i am in love with this toy its fun engaging and provides hours of entertainment,love toy fun engaging provides hour entertainment,love toy fun engaging provides hour entertainment,5,positive,7,15,84
a6557308-a18b-4da3-abe6-4d6e3e70fb20,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The restaurant I went to was incredible! The food was delicious, the service was excellent, and the ambiance was perfect.",the restaurant i went to was incredible the food was delicious the service was excellent and the ambiance was perfect,restaurant went incredible food delicious service excellent ambiance perfect,restaurant went incredible food delicious service excellent ambiance perfect,5,positive,9,20,121
97239fe0-fa6b-4af9-9c27-07922b652504,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had the most relaxing spa day today. The massages were amazing, and the facilities were clean and luxurious.",i had the most relaxing spa day today the massages were amazing and the facilities were clean and luxurious,relaxing spa day today massage amazing facility clean luxurious,relaxing spa day today massage amazing facility clean luxurious,5,positive,9,19,110
1b0b53a2-029e-438c-a0de-6a425962e338,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am so impressed with this store! The selection is vast, and the prices are reasonable.",i am so impressed with this store the selection is vast and the prices are reasonable,impressed store selection vast price reasonable,impressed store selection vast price reasonable,5,positive,6,16,88
1bf393cc-42d9-4500-82fe-461e3a22c9a0,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,This brand is amazing! They consistently deliver high-quality products that are both functional and stylish.,this brand is amazing they consistently deliver highquality products that are both functional and stylish,brand amazing consistently deliver highquality product functional stylish,brand amazing consistently deliver highquality product functional stylish,5,positive,8,15,108
9f986ee3-7106-4ba6-b68e-41c85d743d7e,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had a wonderful experience today. Everything went smoothly, and I am very satisfied with the outcome.",i had a wonderful experience today everything went smoothly and i am very satisfied with the outcome,wonderful experience today everything went smoothly satisfied outcome,wonderful experience today everything went smoothly satisfied outcome,5,positive,8,17,103
ecd76053-e40d-4625-9790-fc9ec75b0103,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am so happy with this purchase! It was a great decision, and I don't regret it at all.",i am so happy with this purchase it was a great decision and i dont regret it at all,happy purchase great decision dont regret,happy purchase great decision dont regret,5,positive,6,19,88
6c04596f-eb11-4de4-8c96-08c4342de843,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This movie is a must-watch! It's entertaining, engaging, and leaves you feeling fulfilled.",this movie is a mustwatch its entertaining engaging and leaves you feeling fulfilled,movie mustwatch entertaining engaging leaf feeling fulfilled,movie mustwatch entertaining engaging leaf feeling fulfilled,5,positive,7,13,90
cb09db8b-7c33-40d5-86f1-2b6bcf65bee1,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had a great time at this event. It was well-organized, and I enjoyed every moment of it.",i had a great time at this event it was wellorganized and i enjoyed every moment of it,great time event wellorganized enjoyed every moment,great time event wellorganized enjoyed every moment,5,positive,7,18,90
632598ec-e867-4c20-94b7-174f74ac5d2c,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,The venue for this event was stunning. It was the perfect setting for a memorable experience.,the venue for this event was stunning it was the perfect setting for a memorable experience,venue event stunning perfect setting memorable experience,venue event stunning perfect setting memorable experience,5,positive,7,16,93
e8e59827-dad8-4d6e-a237-e8098d0ad458,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This ad is brilliant! It's eye-catching, memorable, and effectively communicates the product's value proposition.",this ad is brilliant its eyecatching memorable and effectively communicates the products value proposition,brilliant eyecatching memorable effectively communicates product value proposition,brilliant eyecatching memorable effectively communicates product value proposition,5,positive,8,14,113
06fd5a93-0586-405b-b3ac-17c8ec361ccd,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am in love with this toy! It's well-made, fun to play with, and provides hours of entertainment.",i am in love with this toy its wellmade fun to play with and provides hours of entertainment,love toy wellmade fun play provides hour entertainment,love toy wellmade fun play provides hour entertainment,5,positive,8,18,98
9d5fe07d-001a-4559-9d66-d8382c8b3323,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The restaurant I went to was exceptional! The food was delicious, and the service was impeccable.",the restaurant i went to was exceptional the food was delicious and the service was impeccable,restaurant went exceptional food delicious service impeccable,restaurant went exceptional food delicious service impeccable,5,positive,7,16,97
90f54c3d-acc2-4d21-86c8-bf2291ce9914,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had the most relaxing spa day today. The massages were rejuvenating, and the facilities were top-notch.",i had the most relaxing spa day today the massages were rejuvenating and the facilities were topnotch,relaxing spa day today massage rejuvenating facility topnotch,relaxing spa day today massage rejuvenating facility topnotch,5,positive,8,17,105
2da75c44-f866-495b-a43f-a6e8d380874f,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am blown away by this store! The selection is vast, and the prices are unbeatable.",i am blown away by this store the selection is vast and the prices are unbeatable,blown away store selection vast price unbeatable,blown away store selection vast price unbeatable,5,positive,7,16,84
499bfc9f-77eb-4599-b4d2-3a848a4bf9d5,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,This brand is fantastic! They consistently deliver high-quality products that are both functional and stylish.,this brand is fantastic they consistently deliver highquality products that are both functional and stylish,brand fantastic consistently deliver highquality product functional stylish,brand fantastic consistently deliver highquality product functional stylish,5,positive,8,15,110
8423abc5-ab4e-4ce4-bfbe-b376515f5de5,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am so happy with this purchase! It was a great decision, and I don't regret it at all. It's exactly what I needed and more.",i am so happy with this purchase it was a great decision and i dont regret it at all its exactly what i needed and more,happy purchase great decision dont regret exactly needed,happy purchase great decision dont regret exactly needed,5,positive,8,26,125
132dd772-f1fe-4588-8df5-61a1a9c6192e,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This movie is a masterpiece! It's engaging, thought-provoking, and leaves you feeling inspired.",this movie is a masterpiece its engaging thoughtprovoking and leaves you feeling inspired,movie masterpiece engaging thoughtprovoking leaf feeling inspired,movie masterpiece engaging thoughtprovoking leaf feeling inspired,5,positive,7,13,95
0126b4b8-24de-49b9-90d9-06e6e1680471,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had a fantastic time at this event. It was well-organized, and I enjoyed every moment of it. The speakers were knowledgeable and insightful.",i had a fantastic time at this event it was wellorganized and i enjoyed every moment of it the speakers were knowledgeable and insightful,fantastic time event wellorganized enjoyed every moment speaker knowledgeable insightful,fantastic time event wellorganized enjoyed every moment speaker knowledgeable insightful,5,positive,10,24,142
0839478a-66a9-4b96-9ce6-4addaf95cd84,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The venue for this event was stunning. It was the perfect setting for a memorable experience, and the staff was friendly and helpful.",the venue for this event was stunning it was the perfect setting for a memorable experience and the staff was friendly and helpful,venue event stunning perfect setting memorable experience staff friendly helpful,venue event stunning perfect setting memorable experience staff friendly helpful,5,positive,10,23,133
cf7b6386-d753-4994-bdf0-479e2e3ff7c0,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This ad is brilliant! It's eye-catching, memorable, and effectively communicates the product's value proposition. It's well-designed and effectively conveys the product's benefits.",this ad is brilliant its eyecatching memorable and effectively communicates the products value proposition its welldesigned and effectively conveys the products benefits,brilliant eyecatching memorable effectively communicates product value proposition welldesigned effectively conveys product benefit,brilliant eyecatching memorable effectively communicates product value proposition welldesigned effectively conveys product benefit,5,positive,13,22,180
6f25b644-56dd-44f8-90d8-3bc47115991f,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am in love with this toy! It's well-made, fun to play with, and provides hours of entertainment. It's a great addition to my collection.",i am in love with this toy its wellmade fun to play with and provides hours of entertainment its a great addition to my collection,love toy wellmade fun play provides hour entertainment great addition collection,love toy wellmade fun play provides hour entertainment great addition collection,5,positive,11,25,138
32c4ebb7-c9e3-404e-acf1-1369f7037733,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The restaurant I went to was exceptional! The food was delicious, and the service was impeccable. The ambiance was perfect, and I would definitely go back again.",the restaurant i went to was exceptional the food was delicious and the service was impeccable the ambiance was perfect and i would definitely go back again,restaurant went exceptional food delicious service impeccable ambiance perfect would definitely back,restaurant went exceptional food delicious service impeccable ambiance perfect would definitely back,5,positive,12,27,161
588051c5-c53e-489b-9ce5-78b71332a0d3,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had the most relaxing spa day today. The massages were rejuvenating, and the facilities were top-notch. It was a great way to unwind and de-stress.",i had the most relaxing spa day today the massages were rejuvenating and the facilities were topnotch it was a great way to unwind and destress,relaxing spa day today massage rejuvenating facility topnotch great way unwind destress,relaxing spa day today massage rejuvenating facility topnotch great way unwind destress,5,positive,12,26,149
41ed926e-464c-4e68-8736-45a573522729,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am blown away by this store! The selection is vast, and the prices are unbeatable. I found exactly what I was looking for and more.",i am blown away by this store the selection is vast and the prices are unbeatable i found exactly what i was looking for and more,blown away store selection vast price unbeatable found exactly looking,blown away store selection vast price unbeatable found exactly looking,5,positive,10,26,133
90a18d35-900b-47d3-bad7-e9970706f1e9,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,This brand is fantastic! They consistently deliver high-quality products that are both functional and stylish. I am a loyal customer and will continue to support them.,this brand is fantastic they consistently deliver highquality products that are both functional and stylish i am a loyal customer and will continue to support them,brand fantastic consistently deliver highquality product functional stylish loyal customer continue support,brand fantastic consistently deliver highquality product functional stylish loyal customer continue support,5,positive,12,26,167
543d7493-89b8-448c-b145-3fba00db29e1,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had a wonderful experience today. Everything went smoothly, and I am very satisfied with the outcome. The process was easy and straightforward, and the results exceeded my expectations.",i had a wonderful experience today everything went smoothly and i am very satisfied with the outcome the process was easy and straightforward and the results exceeded my expectations,wonderful experience today everything went smoothly satisfied outcome process easy straightforward result exceeded expectation,wonderful experience today everything went smoothly satisfied outcome process easy straightforward result exceeded expectation,5,positive,14,29,187
4869b425-982a-43ee-9062-8adc2b335ea1,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am so happy with this purchase! It was a great decision, and I don't regret it at all. It's exactly what I needed and more. It's a game-changer and has made my life so much easier.",i am so happy with this purchase it was a great decision and i dont regret it at all its exactly what i needed and more its a gamechanger and has made my life so much easier,happy purchase great decision dont regret exactly needed gamechanger made life much easier,happy purchase great decision dont regret exactly needed gamechanger made life much easier,5,positive,13,37,182
9b343cba-5441-40a7-8ab0-4b02423b6189,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This movie is a masterpiece! It's engaging, thought-provoking, and leaves you feeling inspired. It's a must-watch for anyone who loves great storytelling and cinematography.",this movie is a masterpiece its engaging thoughtprovoking and leaves you feeling inspired its a mustwatch for anyone who loves great storytelling and cinematography,movie masterpiece engaging thoughtprovoking leaf feeling inspired mustwatch anyone love great storytelling cinematography,movie masterpiece engaging thoughtprovoking leaf feeling inspired mustwatch anyone love great storytelling cinematography,5,positive,13,24,173
24fd9592-eca4-4566-9e7f-7bbf2f82f144,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had a fantastic time at this event. It was well-organized, and I enjoyed every moment of it. The speakers were knowledgeable and insightful, and I learned a lot from them.",i had a fantastic time at this event it was wellorganized and i enjoyed every moment of it the speakers were knowledgeable and insightful and i learned a lot from them,fantastic time event wellorganized enjoyed every moment speaker knowledgeable insightful learned lot,fantastic time event wellorganized enjoyed every moment speaker knowledgeable insightful learned lot,5,positive,12,31,173
92bc74ca-dafc-4dae-99a3-a439b7da3fb1,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The venue for this event was stunning. It was the perfect setting for a memorable experience, and the staff was friendly and helpful. The facilities were clean and well-maintained, making the experience even more enjoyable.",the venue for this event was stunning it was the perfect setting for a memorable experience and the staff was friendly and helpful the facilities were clean and wellmaintained making the experience even more enjoyable,venue event stunning perfect setting memorable experience staff friendly helpful facility clean wellmaintained making experience even enjoyable,venue event stunning perfect setting memorable experience staff friendly helpful facility clean wellmaintained making experience even enjoyable,5,positive,17,35,223
a95c73dd-f324-4710-9a8a-586e80b06768,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This ad is brilliant! It's eye-catching, memorable, and effectively communicates the product's value proposition. It's well-designed and effectively conveys the product's benefits, making it a standout in a crowded market.",this ad is brilliant its eyecatching memorable and effectively communicates the products value proposition its welldesigned and effectively conveys the products benefits making it a standout in a crowded market,brilliant eyecatching memorable effectively communicates product value proposition welldesigned effectively conveys product benefit making standout crowded market,brilliant eyecatching memorable effectively communicates product value proposition welldesigned effectively conveys product benefit making standout crowded market,5,positive,17,30,222
3d578b83-c0b8-4000-ab87-06a11b6db777,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am in love with this toy! It's well-made, fun to play with, and provides hours of entertainment. It's a great addition to my collection, and I would highly recommend it to anyone looking for a fun and engaging toy.",i am in love with this toy its wellmade fun to play with and provides hours of entertainment its a great addition to my collection and i would highly recommend it to anyone looking for a fun and engaging toy,love toy wellmade fun play provides hour entertainment great addition collection would highly recommend anyone looking fun engaging toy,love toy wellmade fun play provides hour entertainment great addition collection would highly recommend anyone looking fun engaging toy,5,positive,19,40,216
b0832185-0ec0-4475-b953-5e82075b4ca1,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The restaurant I went to was exceptional! The food was delicious, and the service was impeccable. The ambiance was perfect, and I would definitely go back again. I would highly recommend it to anyone looking for a great dining experience.",the restaurant i went to was exceptional the food was delicious and the service was impeccable the ambiance was perfect and i would definitely go back again i would highly recommend it to anyone looking for a great dining experience,restaurant went exceptional food delicious service impeccable ambiance perfect would definitely back would highly recommend anyone looking great dining experience,restaurant went exceptional food delicious service impeccable ambiance perfect would definitely back would highly recommend anyone looking great dining experience,5,positive,20,40,238
d18a8f37-05a8-4f60-9f20-711ee9c8e7e8,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had the most relaxing spa day today. The massages were rejuvenating, and the facilities were top-notch. It was a great way to unwind and de-stress, and I would highly recommend it to anyone looking for a relaxing spa day.",i had the most relaxing spa day today the massages were rejuvenating and the facilities were topnotch it was a great way to unwind and destress and i would highly recommend it to anyone looking for a relaxing spa day,relaxing spa day today massage rejuvenating facility topnotch great way unwind destress would highly recommend anyone looking relaxing spa day,relaxing spa day today massage rejuvenating facility topnotch great way unwind destress would highly recommend anyone looking relaxing spa day,5,positive,20,40,223
f446aa3d-3228-4ddd-8a4e-28e3424b8384,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am blown away by this store! The selection is vast, and the prices are unbeatable. I found exactly what I was looking for and more, and the customer service was excellent. I would highly recommend it to anyone looking for a great shopping experience.",i am blown away by this store the selection is vast and the prices are unbeatable i found exactly what i was looking for and more and the customer service was excellent i would highly recommend it to anyone looking for a great shopping experience,blown away store selection vast price unbeatable found exactly looking customer service excellent would highly recommend anyone looking great shopping experience,blown away store selection vast price unbeatable found exactly looking customer service excellent would highly recommend anyone looking great shopping experience,5,positive,21,45,252
c6d930d7-ab4c-4ef8-b50e-bee32e48341c,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This brand is fantastic! They consistently deliver high-quality products that are both functional and stylish. I am a loyal customer and will continue to support them, and I would highly recommend them to anyone looking for great products and excellent customer service.",this brand is fantastic they consistently deliver highquality products that are both functional and stylish i am a loyal customer and will continue to support them and i would highly recommend them to anyone looking for great products and excellent customer service,brand fantastic consistently deliver highquality product functional stylish loyal customer continue support would highly recommend anyone looking great product excellent customer service,brand fantastic consistently deliver highquality product functional stylish loyal customer continue support would highly recommend anyone looking great product excellent customer service,5,positive,22,42,270
052a5359-e1fa-497a-a3eb-516e224e5a97,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had a wonderful experience today. Everything went smoothly, and I am very satisfied with the outcome. The process was easy and straightforward, and the results exceeded my expectations. I would highly recommend it to anyone looking for a great experience.",i had a wonderful experience today everything went smoothly and i am very satisfied with the outcome the process was easy and straightforward and the results exceeded my expectations i would highly recommend it to anyone looking for a great experience,wonderful experience today everything went smoothly satisfied outcome process easy straightforward result exceeded expectation would highly recommend anyone looking great experience,wonderful experience today everything went smoothly satisfied outcome process easy straightforward result exceeded expectation would highly recommend anyone looking great experience,5,positive,21,41,257
0b27bdba-58e6-46a1-9aee-36a67724b599,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I am so happy with this purchase! It was a great decision, and I don't regret it at all. It's exactly what I needed and more, and it's a game-changer. I would highly recommend it to anyone looking for a great product that delivers on its promises.",i am so happy with this purchase it was a great decision and i dont regret it at all its exactly what i needed and more and its a gamechanger i would highly recommend it to anyone looking for a great product that delivers on its promises,happy purchase great decision dont regret exactly needed gamechanger would highly recommend anyone looking great product delivers promise,happy purchase great decision dont regret exactly needed gamechanger would highly recommend anyone looking great product delivers promise,5,positive,18,47,247
fa92dac8-931a-4ed5-be82-3d1043b0a5b6,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This movie is a masterpiece! It's engaging, thought-provoking, and leaves you feeling inspired. It's a must-watch for anyone who loves great storytelling and cinematography, and I would highly recommend it to anyone looking for a great movie experience.",this movie is a masterpiece its engaging thoughtprovoking and leaves you feeling inspired its a mustwatch for anyone who loves great storytelling and cinematography and i would highly recommend it to anyone looking for a great movie experience,movie masterpiece engaging thoughtprovoking leaf feeling inspired mustwatch anyone love great storytelling cinematography would highly recommend anyone looking great movie experience,movie masterpiece engaging thoughtprovoking leaf feeling inspired mustwatch anyone love great storytelling cinematography would highly recommend anyone looking great movie experience,5,positive,21,38,253
4d7804f3-0ce5-4edb-968e-df62924cf4b5,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I had a fantastic time at this event. It was well-organized, and I enjoyed every moment of it. The speakers were knowledgeable and insightful, and the venue was perfect. I would highly recommend it to anyone looking for a great event experience.",i had a fantastic time at this event it was wellorganized and i enjoyed every moment of it the speakers were knowledgeable and insightful and the venue was perfect i would highly recommend it to anyone looking for a great event experience,fantastic time event wellorganized enjoyed every moment speaker knowledgeable insightful venue perfect would highly recommend anyone looking great event experience,fantastic time event wellorganized enjoyed every moment speaker knowledgeable insightful venue perfect would highly recommend anyone looking great event experience,5,positive,20,42,245
27b19de4-d913-4472-92f5-c94fdbcb314d,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The venue for this event was stunning. It was the perfect setting for a memorable experience, and the staff was friendly and helpful. The facilities were clean and well-maintained, making the experience even more enjoyable. I would highly recommend it to anyone looking for a great venue for their event.",the venue for this event was stunning it was the perfect setting for a memorable experience and the staff was friendly and helpful the facilities were clean and wellmaintained making the experience even more enjoyable i would highly recommend it to anyone looking for a great venue for their event,venue event stunning perfect setting memorable experience staff friendly helpful facility clean wellmaintained making experience even enjoyable would highly recommend anyone looking great venue event,venue event stunning perfect setting memorable experience staff friendly helpful facility clean wellmaintained making experience even enjoyable would highly recommend anyone looking great venue event,5,positive,25,50,304
93330643-ef8c-48ca-84e5-f8fc6363aca5,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This ad is brilliant! It's eye-catching, memorable, and effectively communicates the product's value proposition. It's well-designed and effectively conveys the product's benefits, making it a standout in a crowded market. I would highly recommend it to anyone looking for a great product.",this ad is brilliant its eyecatching memorable and effectively communicates the products value proposition its welldesigned and effectively conveys the products benefits making it a standout in a crowded market i would highly recommend it to anyone looking for a great product,brilliant eyecatching memorable effectively communicates product value proposition welldesigned effectively conveys product benefit making standout crowded market would highly recommend anyone looking great product,brilliant eyecatching memorable effectively communicates product value proposition welldesigned effectively conveys product benefit making standout crowded market would highly recommend anyone looking great product,5,positive,24,42,289
297d9cbe-0b16-435d-ad66-cd9d2a2d5ec2,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"I'm so happy with this new phone! It's fast, has an amazing camera, and the battery life is incredible.",im so happy with this new phone its fast has an amazing camera and the battery life is incredible,happy new phone fast amazing camera battery life incredible,happy new phone fast amazing camera battery life incredible,5,positive,9,19,103
ca99f098-4930-445c-af9f-5a25c6466d1a,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,The concert last night was absolutely amazing! The performers were incredible and the energy was electric.,the concert last night was absolutely amazing the performers were incredible and the energy was electric,concert last night absolutely amazing performer incredible energy electric,concert last night absolutely amazing performer incredible energy electric,5,positive,9,16,106
2983fb31-87f1-40cd-b3aa-89f35e1da481,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,I had the best spa day of my life at this new spa in town. The massages were amazing and the facilities were top-notch.,i had the best spa day of my life at this new spa in town the massages were amazing and the facilities were topnotch,best spa day life new spa town massage amazing facility topnotch,best spa day life new spa town massage amazing facility topnotch,5,positive,11,24,119
2386d071-026f-4de0-adbf-69a6e5dfc94a,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,I'm in love with this new toy I got for my daughter. She plays with it all the time and it's so cute to watch her.,im in love with this new toy i got for my daughter she plays with it all the time and its so cute to watch her,love new toy got daughter play time cute watch,love new toy got daughter play time cute watch,5,positive,9,26,114
befcd5f9-94ea-4278-b201-9355e7a9fa08,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"This new restaurant in town is my new favorite place to eat. The food is delicious, the staff is friendly, and the ambiance is perfect.",this new restaurant in town is my new favorite place to eat the food is delicious the staff is friendly and the ambiance is perfect,new restaurant town new favorite place eat food delicious staff friendly ambiance perfect,new restaurant town new favorite place eat food delicious staff friendly ambiance perfect,5,positive,13,25,135
0bd88cfe-b2a0-4d61-b2e2-0d9c932bfe44,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,I'm so impressed with this new brand of skincare products. My skin has never looked better and I love the natural ingredients.,im so impressed with this new brand of skincare products my skin has never looked better and i love the natural ingredients,impressed new brand skincare product skin never looked better love natural ingredient,impressed new brand skincare product skin never looked better love natural ingredient,5,positive,12,22,126
4cd60614-9ddf-4757-a675-0eb8b454a872,Mixtral-8x7b,2025-10-30T07:49:56.393743+00:00,"The new event space in town is incredible. It's spacious, modern, and the staff is so helpful and accommodating.",the new event space in town is incredible its spacious modern and the staff is so helpful and accommodating,new event space town incredible spacious modern staff helpful accommodating,new event space town incredible spacious modern staff helpful accommodating,5,positive,10,19,112
