id,processed_text,sentiment_label,rating
7952e4b1-55c8-4372-98a0-55ee2245da80,went rock climbing gym fun enjoyed challenge quite busy,neutral,3
2408458e-1af1-46e2-94ef-67e5a51f2584,farmer market nice picked fresh produce wasn’t big hoped,neutral,3
2556bdd4-46fc-4e41-a898-1902ee785eed,live sport event entertaining enjoyed game seating bit cramped,neutral,3
ebb3c6d6-9c47-4156-a357-bb3933989d62,street food fair variety option tried dish decent nothing memorable,neutral,3
61c63d94-89f9-4a30-bd03-3e33e076ef1f,nature hike refreshing enjoyed view trail bit crowded,neutral,3
c69967e3-be78-4dc9-9103-2c07fbdbcfa4,local craft fair unique item found gift felt bit repetitive,neutral,3
41af7c6a-65f7-4995-a2c6-006a09d594b5,attended open mic night okay performance great others much,neutral,3
1bcb1d42-1607-476e-936d-c5be85f24985,brewery tour informative learned lot felt bit long,neutral,3
43c8dcce-88e0-45e7-bbbd-d57525846584,fashion show interesting liked outfit others bit,neutral,3
2d66ce79-bf7b-4992-9066-d2a3103f0505,ice skating rink fun enjoyed skating pretty busy day,neutral,3
dfe2213d-dbcb-4b18-884c-7e8b9005795a,cultural exchange event decent learned bit discussion felt surfacelevel,neutral,3
a1e1ecd3-3ed0-4296-b779-e3ecd4916397,wine tasting enjoyable tried good wine nothing really stood,neutral,3
c11c0a9e-2662-4dda-bb4b-8ec377fc6d48,festival light pretty enjoyed display didn’t feel festive year,neutral,3
f23764ef-9af2-4b2f-a4ac-0a56c7870e65,pottery class relaxing liked working clay didn’t make anything great,neutral,3
087403b9-d239-4d10-a0aa-f9764d305ecd,dance workshop fun learned new move bit chaotic time,neutral,3
c390959c-db12-4cd2-8f4a-ad3283ec30fa,outdoor adventure expo interesting vendor picked brochure nothing major,neutral,3
469870c6-3633-41c4-931e-11b4aac209fb,historical walking tour okay learned thing felt bit drawn,neutral,3
1507d518-aa9e-4d72-a198-40ae1a8c232d,film premiere exciting cool see star movie average,neutral,3
2db42e65-a1a5-44ed-bd0a-58208f8042a0,cooking demo informative learned tip felt bit rushed,neutral,3
e89ebb22-5b40-400e-9b82-3b99f981eae7,guitar workshop decent picked tip didn’t indepth hoped,neutral,3
77443559-0eb7-470a-a63f-d1dacbc8ce4f,spooky halloween party fun enjoyed decoration activity bit limited,neutral,3
6a99fd14-9a91-4e8b-8397-7eb9e004a6e6,book launch interesting liked hearing author’s journey crowd small,neutral,3
2e93f1c9-890b-4a41-bff1-85f8b886c0aa,charity run good cause enjoyed participating route could better marked,neutral,3
4242c004-28ff-4a39-b593-ae599c4e9cb8,local theater performance high low actor great others okay,neutral,3
90c77c3a-4c4e-49de-ae10-32d385a03421,science expo cool display learned bit bit technical,neutral,3
e8ba0b3e-d05c-4ee2-9127-9f095cb16e21,beach cleanup worthwhile cause felt good participating bit tiring,neutral,3
f3de4561-68b6-4048-bd54-bf587bbbf9f0,nature walk nice enjoyed fresh air could used interesting stop,neutral,3
46618ff3-88c6-454d-9d1c-ced69b5b6ee5,artisan fair mix item found fun thing nothing really needed,neutral,3
13a4e5cf-9b79-4b10-9f50-842e4092b05f,culinary festival okay tried dish decent nothing wowed,neutral,3
f6af6e32-ed2a-49ce-a51d-bf156d4062e2,photography exhibit interesting liked piece others didn’t resonate,neutral,3
ba3ced86-7eea-4adf-952b-b19aa755825d,local sport game decent way spend afternoon team played well enough,neutral,3
acb574e8-e6e3-40dd-8a26-379806059d3d,indoor market variety good found thing wasn’t anything special,neutral,3
930b0566-ee9e-45ab-9a56-57ec6480a900,spaghetti dinner fundraiser nice enjoyed meal felt bit informal,neutral,3
b4cd0a6f-6d42-4823-b67e-c34d6899e381,outdoor festival good vibe enjoyed walking around pretty crowded,neutral,3
fefe262e-4c8e-4851-887f-5db602dd73d9,craft workshop fun learned new skill felt bit rushed,neutral,3
7e53608a-2497-4e0c-b92d-df636ab7de12,summer fair okay enjoyed ride didn’t feel exciting overall,neutral,3
2d68ad49-fbe9-49b0-ba8a-0e6576a83d4e,went live music night nice music fine didn’t blow away,neutral,3
fc94cefd-4e4f-4506-9c9b-0eaf2d13f95c,weekly farmer market fresh produce picked item pretty small,neutral,3
cae61770-b373-49ba-8a49-ee76b3b3a226,local bookstore event pleasant enjoyed browsing felt bit quiet,neutral,3
7e77c3de-8f22-4f1a-90a1-4401f6cfcc36,outdoor bbq nice enjoyed food atmosphere pretty laidback,neutral,3
9bc817a7-68a2-4607-82ee-4f4a2908fbb7,science fair interesting project appreciated effort bit basic,neutral,3
10e30b7b-c523-4403-b8dd-6cd2065d273e,trivia contest decent good time question bit easy,neutral,3
f0c1e913-07d1-4af0-83f4-d7193c82e8d9,pet show cute enjoyed seeing animal wasn’t organized,neutral,3
39b370d1-fb5c-4424-849d-f513052df4de,art walk okay liked exhibit others didn’t capture interest,neutral,3
00dec76e-8c59-4d8d-9e11-e1940a5469e1,local music festival fun enjoyed act lineup hit miss,neutral,3
67f323c9-455f-4921-aad4-42ae6a6f4a2d,film screening decent liked topic pacing bit slow,neutral,3
5c9a2bf5-f331-4d67-8778-ab59b2cf2c47,family fun day enjoyable nice time felt bit chaotic,neutral,3
b3648993-f526-4e75-8075-e4477ab4dcbd,street market variety good found thing nothing needed,neutral,3
79f2c1c3-12ee-4843-bd61-bd153e6debe7,outdoor concert pleasant music enjoyable didn’t really stand,neutral,3
5f84a33f-386c-44d3-b323-2af74f4e6ca0,ice cream social sweet enjoyed flavor pretty standard,neutral,3
9641827f-30a9-42a2-a416-86a15dd61123,petting zoo nice enjoyed seeing animal smaller expected,neutral,3
45705552-5d88-4de7-b2f6-2e58ef8af635,craft beer night average tried beer none memorable,neutral,3
a66f5e73-d146-4e9f-a32c-aa64b25de8db,cultural festival interesting learned bit felt bit disorganized,neutral,3
c74375a9-fd37-482a-9160-77de968fdb2c,fitness expo good information picked tip pretty crowded,neutral,3
cbe442e8-863e-43af-b2bb-a5dbb1bee5eb,local theater decent play enjoyed wasn’t favorite production,neutral,3
213ac1b1-921a-4d76-9c99-298300322ada,comic book convention fun saw lot cool stuff felt bit overwhelming,neutral,3
33abc681-6771-43a1-afe3-723d6dd6f1c5,food tasting okay tried dish nothing really stood,neutral,3
568bed56-9754-4d69-a77b-a040f1ace309,community festival pleasant enjoyed walking around felt bit repetitive,neutral,3
0cab6243-1b4a-48b6-9a7b-7e164d021952,art festival nice display appreciated effort bit crowded,neutral,3
7c8dcc21-23f7-4ad8-b8aa-1b2ab3641555,live sport event entertaining enjoyed game seating cramped,neutral,3
a0a35bb4-7a91-4ed5-968c-074b1bd959df,outdoor adventure day fun enjoyed activity felt bit unorganized,neutral,3
2169ae9b-f84e-48b1-bad0-c1b1ef0f1c6a,jazz night relaxing music good didn’t leave lasting impression,neutral,3
9536a5d3-0d7a-4f77-bcd7-04d0796a7ba6,farmer market decent selection found thing wasn’t huge,neutral,3
7667290a-a945-4325-85ff-25ec947d7e84,book fair enjoyable found couple interesting read felt bit small,neutral,3
f2559427-2fed-4329-84a7-d548108fb0a5,local fair standard enjoyed ride wasn’t exciting,neutral,3
67346d39-383a-489d-9a3a-020f1ac4bd7a,art class okay learned thing felt bit basic,neutral,3
de68c2ab-37ad-4953-8f48-c348aaf005a7,street food festival alright tried dish nothing wowed,neutral,3
3ab40c94-1214-436d-b82b-50ea6e039dec,local sport game fine enjoyed watching wasn’t thrilling,neutral,3
c59dc318-2ce8-48c2-a10b-24cca5a25b4d,community garden nice appreciated effort could use variety,neutral,3
77b6e080-4257-4561-b55c-afa8befa20d8,outdoor festival decent enjoyed performance crowd large,neutral,3
b942a8f1-46f0-49ff-b9d8-80aba34ac133,local pottery class enjoyable learned bit bit slowpaced,neutral,3
9ea4ff5f-fef9-445b-93f9-b38481a27726,live music night okay liked act didn’t blow away,neutral,3
953e6db0-5224-4e8f-8996-079cfea6e479,cooking class informative picked tip felt bit rushed,neutral,3
6b75d720-1179-4458-88be-eb0d6bf170bc,outdoor adventure expo interesting vendor picked brochure,neutral,3
653a23e5-1006-46ff-811b-6b670d52397b,culinary workshop decent learned thing felt bit basic,neutral,3
9e6a49f9-8cf0-4644-900a-0e41d3fde9c9,street art tour interesting enjoyed learning artist felt bit brief,neutral,3
ef900f6d-5998-455b-9bf3-17976d93e523,film festival good variety enjoyed film others weren’t style,neutral,3
20a01f27-b55e-4144-97a0-9c85e9ad35a0,ice skating rink fun enjoyed skating pretty crowded day,neutral,3
d743b653-710e-4329-b2d3-6f2f5be640cc,craft fair pleasant found item nothing exciting,neutral,3
29612b66-965e-4640-b3a1-67e5cd4a085f,community bbq enjoyable liked food atmosphere pretty relaxed,neutral,3
15a51dc5-8c62-40c7-95d0-3526ef6d09f2,pet adoption event nice see lot cute animal wasn’t ready adopt,neutral,3
3caa811d-1785-44a3-89c1-8896ec4a209a,cultural dance night fun enjoyed performance bit repetitive,neutral,3
437c7ae1-9f66-4a87-b52d-3652aa2bdf63,outdoor movie night okay enjoyed film sound wasn’t great,neutral,3
fe7a4a50-6107-46b2-8ef9-089dce2f3904,book launch event interesting liked hearing author’s story crowd small,neutral,3
a48b0229-4f4e-4998-b267-96fb5dc7b980,trivia night decent good time question hit miss,neutral,3
1ec6ba4a-142c-4ebd-936a-9b48f71fbb98,harvest festival nice enjoyed food felt bit small,neutral,3
f6533888-68bc-40e3-aee4-367bc559f2aa,artisan market variety good found interesting item,neutral,3
12a85ef7-26c2-4dd0-86da-e56ef6bff45d,film screening fine liked topic felt bit slow time,neutral,3
6b5baec7-68d8-4099-afe6-5e12fd06c14f,community theater decent play enjoyed wasn’t favorite,neutral,3
fb2cbd67-b06a-4df2-b43f-2b966a55b6ed,local music fest enjoyable liked act others weren’t really style,neutral,3
746c0b29-aba5-4d3a-b1d0-2305c5692a0d,street fair okay found couple thing wasn’t exciting,neutral,3
181f37d0-153c-41b8-a21c-457aa99ddfc3,craft beer festival fine tried beer nothing really stood,neutral,3
5767bea4-c0c0-4866-9bf2-ac14bdcb9700,outdoor adventure day fun enjoyed activity felt bit chaotic,neutral,3
69798ff0-2a15-4001-b20b-a1b23f94aa01,cultural festival interesting learned bit felt bit rushed,neutral,3
b6a0c77e-a6d5-4fb7-965a-ad3e448dad4b,outdoor concert okay music nice didn’t leave lasting impression,neutral,3
b64bd7b9-6afb-4679-b2b4-067d43476c15,book fair fine found interesting read wasn’t huge,neutral,3
67f6756f-167f-42a1-921d-6cc8df0e102b,petting zoo cute enjoyed seeing animal smaller expected,neutral,3
c202b779-6bec-4b00-bcba-ee2c743c1374,art walk pleasant liked exhibit others didn’t resonate,neutral,3
120c2c5d-44b5-4dda-b2cb-4ec3234f9f65,food festival decent selection tried dish nothing wowed,neutral,3
13493a3f-dbdb-4daf-bdf8-ddf913d5a82e,historical walking tour okay learned thing felt bit long,neutral,3
7f2359c3-897e-4736-9699-5fd00f4eb6f9,nature walk refreshing enjoyed view could used interesting stop,neutral,3
68a14b3b-a6da-429c-95b5-6c4719775b1c,local music scene vibrant loved discovering new band didn’t appeal,neutral,3
43c31b16-cbc4-4a80-a08d-54169fc8e0ed,comedy open mic hilarious enjoyed act others fell flat,neutral,3
7dc420e8-a300-48b6-ab6f-a479491046a4,ice cream social sweet treat enjoyed flavor pretty standard,neutral,3
7ffd213c-9fdd-4b79-9bae-803bf02797f9,watched latest action flick honestly snooze predictable boring,negative,1
ff131100-b765-46c6-a0ff-4b21477396f2,event xyz convention center poorly organized left feeling frustrated,negative,1
948f4bc1-c804-4cc8-a9b2-51387d02f8f0,attended annual festival letdown food bland activity lame,negative,1
89397f29-cab8-4fb0-968c-dd96d1b92784,movie another comedy tried hard funny fell flat barely laughed,negative,1
1b2affa8-31cf-4c81-bf5b-288ef95c083c,local art exhibit disappointing expected creativity felt dull,negative,1
0a90f0dd-4bf7-4e90-85c0-b72a074a718f,concert abc arena total miss sound quality awful band seemed,negative,1
ee49291e-d0ac-41fa-a0cd-75094344bc89,checked food truck gathering underwhelming line long food okay,negative,1
b9c6ea2b-be0f-4045-8916-18414c666084,outdoor movie night bust film choice terrible seating uncomfortable,negative,1
adb2f7e5-c6c3-4b5d-a583-a8901b4cf761,city park picnic disaster started raining food got soaked,negative,1
e05c807e-d7fa-4e03-8666-a0690373ea21,saw new drama painful sit way long drawn,negative,1
4c0dbdd9-9eca-4b4e-ba4b-57f139320331,craft fair lot junk hoping unique item mostly stuff,negative,1
c660c415-b8ba-4436-8b7b-3814bf60a917,jazz night disappointment musician seemed offkey vibe weird,negative,1
bd1a653d-81aa-4c0e-a474-3802a4905dd9,visited cozy cafe letdown coffee lukewarm tasted burnt,negative,1
f6d61a03-b4ef-46db-9471-241cedd44678,film festival really boring film ended leaving early couple,negative,1
d4af94a8-531f-4320-9897-29244cbd72a6,local market bust hardly anything worth buying,negative,1
bca2446e-2a5e-43d0-82f4-a9395ab0b5c8,art gallery opening pretty lackluster expected excitement felt flat,negative,1
c28d34ee-1624-4fdc-8984-1aa5d4299b8e,rock concert letdown band played wrong song crowd dead,negative,1
82e881a4-215d-4f08-994b-1fb477fe30c1,went trivia night okay question easy fun,negative,1
fc08ad68-a4d1-4a06-abdd-fad768aec4be,city fair disappointing ride outdated food overpriced,negative,1
92cdf5ae-fb15-4c0f-8d56-72a01982bdb4,attended community play cringeworthy acting really bad,negative,1
13ceb118-5fa0-4f5e-8886-58e9a6ce6c2b,outdoor yoga class chaotic many people couldn’t even see instructor,negative,1
ca273c70-6db2-4f4d-96f1-34d54876d3ce,history tour boring found zoning halfway,negative,1
18f9e9f7-1ae2-4ccc-bc5b-e256738e2af1,live music event dud sound system terrible act forgettable,negative,1
c9c5bd5a-c35d-4f37-b8c0-8aaf5a7a121d,checked book fair waste time enough good title,negative,1
36932d3b-af6c-48c1-b413-d91ebca517da,food festival major letdown portion tiny flavor bland,negative,1
efa6cf1b-5754-405a-85a1-a121fc9adf13,pet adoption event overwhelming many people enough staff help,negative,1
9648ddfc-3290-4ed3-bad4-be5b3643fcac,visited botanical garden underwhelming much bloom,negative,1
a3b2c46e-2f6b-4c60-a4e7-6492a60ac9a0,outdoor concert disappointment music okay crowd rowdy,negative,1
96e801cd-0ee3-4a1d-8ab4-7523c05ee153,science fair boring project hoping excitement,negative,1
4b920643-c0d1-42de-82ab-363bd48a52b3,local brewery letdown beer flat service slow,negative,1
f8c45d04-99d3-43ce-8267-c603db6f00c7,went seasonal market disappointing enough vendor variety,negative,1
113bd277-f7d5-4861-9652-cb951694ef53,live podcast event flop dragged long without anything interesting happening,negative,1
fa3b215a-c7a2-4fb9-b290-a0bbb184dbc2,guitar festival snooze enough energy performer,negative,1
662a6750-46f9-489e-b70e-40600ba69ec6,charity gala felt stiff expected fun night awkward,negative,1
6368a1cc-fe55-48d9-aae3-1dc3eb92623a,comedy show total miss joke stale didnt laugh,negative,1
a51b6be5-4fa8-4c86-8536-fa30754e4346,attended art walk boring didn’t connect piece,negative,1
5a9c1240-020a-495d-82f7-e2fc1424375d,local sport game wasnt exciting team played poorly crowd quiet,negative,1
1ef43c2b-de85-4e3e-9ba0-9583b3c6fc54,cultural festival felt disorganized hard find anything worth seeing,negative,1
cf37e782-2ab2-4e5c-b78a-5f36d94150aa,saw new thriller predictable figured twist first minute,negative,1
e7a4195e-8ea3-4bf5-a888-28afe8ff5ba0,dance recital long dull lost interest first performance,negative,1
91a9bbad-0319-4624-8484-2aad324e9e83,food pairing dinner disappointment pairing weird didn’t work,negative,1
ec42f063-bff1-4ebe-b075-d75ca6a3abe9,outdoor adventure day poorly planned ended missing activity,negative,1
9e799941-9412-46a5-b56c-37e42064203d,visited science museum boring enough handson exhibit,negative,1
2191b889-039c-4f82-a6f0-663928973254,holiday market letdown enough unique gift felt crowded,negative,1
85d1b768-d93f-4145-9b16-c756153244e6,petting zoo sad animal didn’t look well cared bit dirty,negative,1
f8fa778c-0b85-4042-9777-a362b56abe42,attended cooking class waste money instructor didn’t know much,negative,1
8ba71b2f-37fc-4400-9851-40968832621d,film screening drag didn’t enjoy movie,negative,1
87e3e447-f3f1-4368-8bf2-f6cf227c2108,outdoor festival felt chaotic many people enough space enjoy anything,negative,1
54a93751-4b63-4857-8536-75651be435ae,local wildlife tour boring barely saw animal guide dull,negative,1
aadd055c-4335-461f-9ea4-1dbfd4649af0,went rock climbing gym frustrating many people enough route,negative,1
d46371e1-5d80-419c-b3de-a74861b6c842,farmer market underwhelming much fresh produce available,negative,1
a6db2451-4480-4352-a960-9eeb7e481841,live sport event snooze game onesided fun watch,negative,1
0d05eb18-e96f-400a-b02c-49a05ac24040,street food fair disappointing food overpriced tasty,negative,1
4b2e6b5d-6715-40c4-b48c-2533ded4f2c2,nature hike letdown trail unkempt view weren’t great,negative,1
2c115944-2f64-48b7-9a05-30c37c35054f,local craft fair generic item expected unique craft disappointed,negative,1
7ca1e201-0fb8-45c0-a8d1-b1e37e1371e3,attended open mic night mixed bag act great others painful watch,negative,1
1a1df8b7-48d1-4f09-9c39-e6bd498ae7a1,brewery tour boring thought would fun long lecture,negative,1
e2b9c787-3b69-462f-82c3-aff05676854a,fashion show awkward outfit hit miss whole thing felt cringy,negative,1
c9d264c0-f30a-45e0-9535-62f40c631db3,ice skating rink crowded couldn’t enjoy skating many people around,negative,1
4cb737ab-b437-4626-a020-6a8e0d8004e9,cultural exchange event dull discussion felt surfacelevel uninteresting,negative,1
c0b527ff-3aa8-40d7-8174-cdfb00861d40,wine tasting overrated selection mediocre best,negative,1
48583284-7294-43e8-ba48-0a8d3de99f11,festival light pretty felt like lacked heart enough decoration,negative,1
7b28738a-8d93-4415-ad29-64cd05fed9e2,pottery class frustrating couldn’t get hang instructor unhelpful,negative,1
b6905094-0f11-4d76-9d4b-695c1fb500c1,dance workshop chaotic many people enough direction,negative,1
eade3e5c-cfd7-4681-83be-2a092b848564,outdoor adventure expo felt disorganized didn’t know see,negative,1
2336b0fd-518e-4c24-bc63-f4ede8dd64f4,historical walking tour boring guide dry lost interest quickly,negative,1
a2144a38-aff3-4d00-88c1-f85cfeeb3408,film premiere letdown movie didn’t live hype event felt rushed,negative,1
2dfd4a42-ea26-427b-b417-c23053558458,cooking demo okay learned bit presenter hard follow,negative,1
2b76eb12-e7a3-4503-86f3-3335f4b62949,guitar workshop unhelpful didn’t learn anything new felt basic,negative,1
0430a02a-2d45-4a2e-809f-59d97fb2cd74,spooky halloween party flop enough fun activity decoration cheap,negative,1
402729b2-6edf-4672-b916-d206b4fc7c77,book launch okay expected excitement felt dull,negative,1
b0f38f17-fcf2-435a-b94d-c2bc0e5d91c9,trivia night underwhelming question boring engaging,negative,1
67d02714-e99e-4fe7-b63e-455eb6a29318,harvest festival disappointing enough variety food mediocre,negative,1
1a6dfa06-107f-434d-9c22-2849d9181b30,pet show chaotic many pet enough organization,negative,1
7dfffc6f-f763-4b92-a221-d151b706d78d,artisan market interesting item overall felt lackluster,negative,1
d659bcc3-98dc-41f5-8453-27cae32b3698,film screening miss didn’t connect story,negative,1
a8e03184-4ce3-474c-a639-67ccb23862fb,community theater mediocre performance actor great others,negative,1
ee6c74b2-93fe-4c3a-a7ed-709c85aec70b,local music fest boring lineup weak didn’t keep entertained,negative,1
b7bbe4e2-8498-4018-9844-5cb203d01804,street fair chaotic hard navigate much fun,negative,1
49d56b95-cc74-44d6-95cc-70b372eebbfa,craft beer festival disappointing beer flat memorable,negative,1
55cc3e6b-5d4c-4d8c-9db4-c99ffabf17de,outdoor adventure day disaster activity poor planning,negative,1
66a161ab-0572-4adf-82a1-410dc1b8ce22,cultural festival letdown expected engagement felt rushed,negative,1
9bcd759b-a01b-49b5-ae77-fefe30f74695,outdoor concert miss sound terrible vibe,negative,1
4e69fe70-33f8-41fb-8030-9bdb140bdcbe,book fair disappointing enough good book author present,negative,1
fd7a474b-f235-4b4c-8e06-cbe551edc576,petting zoo sad animal looked unhappy wasn’t well maintained,negative,1
9567c91c-811b-49c1-86dd-3c72cace3823,craft beer night lackluster selection limited underwhelming,negative,1
9b72e584-91dc-481c-8e59-202d573d46d9,cultural festival felt disorganized hard find anything interesting,negative,1
886fa730-15a5-4fbf-bbd8-f881670389e5,fitness expo overcrowded couldn’t enjoy anything people around,negative,1
18eacbfe-bb80-41fe-bdc1-18d8333a36b4,local theater mediocre play didn’t feel connected story,negative,1
06cd7d8b-bbbf-46d3-addd-4c9e874b7745,comic book convention overwhelming didn’t know start felt chaotic,negative,1
d9e7b5b1-79ef-4899-a711-624f569cff22,food tasting okay nothing really stood felt repetitive,negative,1
3d4a8ef6-c601-4121-9376-bdd30c95b1c7,community festival underwhelming felt small engaging,negative,1
81bcf251-ae51-40b9-ac88-8ccceb4c8dd4,art festival decent piece overall felt lackluster,negative,1
057ef9a8-13b4-4355-a9ca-0b1b76ef7c89,live sport event boring game exciting,negative,1
edf3bda4-e28f-4697-94ea-48a394026354,indoor market disappointing enough interesting item browse,negative,1
b4ce5e2c-2b26-4c52-9020-8f732e413e7d,spaghetti dinner fundraiser bland food didn’t taste fresh,negative,1
a1f6359f-d2fc-4489-a257-db0cd6150693,outdoor festival felt chaotic many people enough organization,negative,1
9a2b59d5-9922-433a-9a51-e762eaf9fccd,local brewery letdown beer selection limited impressive,negative,1
b2662f31-e53f-4f0f-8a4f-3fe08e06cf2b,music festival flop act didn’t appeal left early,negative,1
3db3f548-89bd-4bd1-80ad-2f3701f8f588,art walk boring didn’t connect art display,negative,1
bafe6c1a-24d0-4e9a-bbac-89675f13e7d1,food festival disappointment option limited didn’t taste great,negative,1
7e5551da-08c9-4532-82d1-1dd7290c16fb,dance recital long tedious lost interest halfway,negative,1
56be191a-304a-431d-bdcf-85d9d0f5e0ec,historical walking tour dry guide didn’t engage group,negative,1
d1e87939-4357-4a1a-91b3-42eacc9254d3,nature walk underwhelming much see path overgrown,negative,1
10a30d9b-17d5-4fe8-9f2b-56c93ada2b64,local craft fair lot generic stuff expected unique find,negative,1
b9c45f6e-74e8-4ab5-8650-4086a5fb73ab,open mic night hit miss enjoyed act others painful,negative,1
e957fec6-eeda-4416-a115-9579d1b69b43,brewery tour drag way much talking enough tasting,negative,1
67ba7cd4-0dc3-48f4-94d1-527d53e8fb28,fashion show awkward model seemed uncomfortable outfit odd,negative,1
c70a830e-4c9c-42db-bf19-b5009a4bf6e4,ice skating rink crowded chaotic relaxing experience,negative,1
6bbd7a90-953f-477d-b2fd-9dd36e1fe3b4,cultural exchange event dull expected engaging discussion,negative,1
cb76fdf5-05bc-4a9a-8702-c127a1fba994,wine tasting overrated didn’t enjoy selection,negative,1
e675bc9e-8b6d-4114-8087-6b4eb77ba116,festival light pretty lacked creativity much variety display,negative,1
d1d09ecb-c2a5-454c-a931-73aa45595ad0,pottery class frustrating didn’t get much help left feeling discouraged,negative,1
a72f3f60-38b5-4a14-9746-ef84f342735a,dance workshop chaotic couldn’t follow along instructor,negative,1
620a2a30-c2b0-4c29-81fe-42bc68139651,outdoor adventure expo felt disorganized didn’t know happening half time,negative,1
62fc8797-0324-465e-8477-b2a8cb0e058b,historical walking tour boring didn’t retain anything guide talk,negative,1
7f80a92c-04b1-45be-8b49-c70e4d91fcd0,film premiere disappointing movie didn’t live hype felt rushed,negative,1
38a8d933-3892-4438-a333-4cdecf8f1bfc,cooking demo okay learned bit hard see happening,negative,1
836c61ed-279c-4c5a-87e5-adba058f0bc1,guitar workshop unhelpful didn’t learn anything new,negative,1
2cbbb353-eddc-410e-84e9-75d1b4ecff9d,spooky halloween party fun decoration overall felt lackluster,negative,1
6263059f-9353-47f2-8a7e-f33ca134b51a,book launch dull expected excitement author’s talk,negative,1
93d4143e-ba26-4f36-ae2b-84e725858c58,trivia night frustrating question easy engaging,negative,1
2dd86b7b-4435-483d-ba11-3bc4123b61e4,recently visited new apple store downtown impressed sleek design staff friendly helpful answering question latest iphone model,neutral,3
11aa3bef-aac1-4c2d-bdaa-6d5d381668b1,watched new marvel movie avenger endgame thrilling ride special effect mindblowing plot engaging,neutral,3
d40aa19a-6701-4100-a65e-70bdb1c53bb8,attended coachella music festival amazing time lineup incredible performance ariana grande billie eilish,neutral,3
88bc3f7c-7438-4675-82a1-cd7eede3c13b,tried new menu cheesecake factory blown away variety option service slow food worth wait,neutral,3
c1db7766-9cf4-49c4-a23e-92574e61167d,visited local spa serenity enjoyed relaxing massage ambiance calming therapist skilled,neutral,3
7cf57f22-00c4-4acc-b6d6-c28a001ea699,bought new toy kid lego set loved instruction clear piece highquality,neutral,3
f9524fc5-5712-4e67-9969-6aafc4051749,went new restaurant town bistro bliss impressed creative menu service friendly attentive,neutral,3
cad9c51c-005f-4482-a112-f76e03a547c4,visited local event farmer market enjoyed fresh produce artisanal good atmosphere lively fun,neutral,3
3401e081-0c68-4aa5-b761-8b84486d95f0,tried new campaign nike impressed inspiring message visuals stunning music catchy,neutral,3
9e0926d5-3608-4287-81c9-6d726a924be0,visited new venue ritz blown away stunning architecture acoustic perfect live music performance,neutral,3
aeb4ea8f-09c6-4801-88d6-edbec3577ce6,bought new brand patagonia impressed highquality material sustainable practice fit comfortable style ontrend,neutral,3
9f9a446d-251b-40d3-8b39-0c955ff1958e,attended general meeting work impressed engaging presentation speaker knowledgeable session informative,neutral,3
7ff34c2b-2ea2-4aa3-8f76-3b46e2cdc137,recently purchased new product samsung galaxy impressed advanced feature camera excellent battery life impressive,neutral,3
abc2df52-5f28-4d4e-89cc-290bc2314f53,watched new movie star war rise skywalker entertained actionpacked plot special effect impressive character welldeveloped,neutral,3
3f78e54e-0ba4-435a-ba65-e1341eaf7ec4,attended new event food truck festival great time variety food option amazing atmosphere lively,neutral,3
c4fb81df-19ef-4172-9594-da6ea29dfd9c,visited local store target impressed wide selection product staff friendly helpful answering question,neutral,3
9dda4e6c-d1b1-4b8d-b44f-4f6c093e2e08,tried new restaurant habit burger grill impressed flavorful menu service quick price reasonable,neutral,3
abee63cd-61d0-45cb-8481-1eda6982758d,visited new spa spa ritz enjoyed relaxing day pampering facility luxurious staff attentive,neutral,3
c660c8ee-b032-40ec-873a-16d466c165e7,bought new toy barbie dreamhouse kid loved playset large accessory highquality,neutral,3
19792cb2-58ad-4d78-bd1a-dda5bbcd5334,attended new concert rolling stone blown away energetic performance sound quality excellent stage presence impressive,neutral,3
d807d3fc-002d-460d-83aa-4229cbb0bbd6,visited local venue hollywood bowl impressed stunning architecture acoustic perfect live music performance,neutral,3
2adf0b34-9dac-4d06-b8b7-bfeb63e298df,tried new campaign cocacola impressed catchy jingle visuals colorful message uplifting,neutral,3
cacc1050-2e6c-4b5d-bcd6-78763a1c8819,visited new restaurant cheesecake factory impressed creative menu service friendly attentive,neutral,3
80361984-24d7-4758-9466-a0c06aec073a,attended new event grammy award impressed talented performance production value high atmosphere electric,neutral,3
5da41447-f28c-4714-8199-7c525ef44d75,visited local store best buy impressed wide selection electronics staff knowledgeable helpful answering question,neutral,3
d92871c2-724f-43f3-877a-5ae34273f73d,tried new product instant pot impressed ease use recipe diverse result delicious,neutral,3
6eb1fbe1-5aed-40b8-ac38-35238f2cf83f,visited new spa spa four season enjoyed relaxing day pampering facility luxurious staff attentive,neutral,3
fb8fa5a7-3363-48c2-8bc6-f2162505c9c7,bought new brand levi impressed highquality denim fit comfortable style ontrend,neutral,3
fe21d658-6da9-488c-8a3c-6c932d9b0d10,attended new general meeting work impressed engaging presentation speaker knowledgeable session informative,neutral,3
fae98592-1347-49c6-b38a-4fd6e2ba51b6,visited local event farmer market enjoyed fresh produce artisanal good atmosphere lively fun,neutral,3
20b5b0f1-31cb-48ce-b436-5410cbdbad3d,tried new campaign apple impressed inspiring message visuals stunning music catchy,neutral,3
189b6fe0-83ee-4cc4-a893-12d0d7d8cc37,visited new venue staple center blown away stunning architecture acoustic perfect live music performance,neutral,3
abd6fda7-08dc-4045-84ab-d8a9e202cf2b,bought new toy lego creator kid loved instruction clear piece highquality,neutral,3
